#blinkered/attestations/2 language=fr words=8560 sources=6 built=2026-09-24 digest=594aa8aa1f60056b
#tokens ebible:fraLSG=533042 gut=195733426 ia=92086483 lz:fra_news_2023_1M=2883591 lz:fra_news_2024_1M=2684996 tat=3946680 web:actualitte.com=832498 web:franceinfo.fr=14863 web:la-croix.com=401204 web:ladepeche.fr=2 web:lapresse.ca=101335 web:lefigaro.fr=649702 web:lemonde.fr=381199 web:lesoir.be=0 web:letemps.ch=178067 web:nouvelobs.com=174622 web:rfi.fr=0 web:rtbf.be=288 web:rts.ch=221466 web:sudouest.fr=179332 wiki:fr=1173847076 wikisource:fr=13929245
BLABLATEUSE			
BLABLATEZ			
BLABLATIEZ			
BLABLATONS			
BLACKBOULEZ			
BLACKLISTEZ			
BLAGUAI			
BLAGUEREZ			
BLAGUOUNETTE			
BLAIRAIENT			
BLAIRAIS			
BLANCHIRONS			
BLANCHISSES			
BLASPHEMERAIS			
BLASPHEMERAS			
BLESANT			
BLEUIRONT			
BLEUTAS			
BLINDERA			
BLINDERAI			
BLINDERAIS			
BLOBLOTE			
BLOBLOTES			
BLOGUAIS			
BLOQUERAIS			
BLOQUERIEZ			
BLOQUIONS			
BLOTTIRAIS			
BLOUSERA			
BLOUSERAI			
BLOUSEZ			
BLUFFEES			
BLUFFERAIENT			
BLUFFERAIS			
BLUFFERAS			
BLUFFEREZ			
BLUFFIONS			
BLUFFONS			
BOITERAS			
BOITEREZ			
BOITILLAIS			
BOITILLERAIT			
BOITILLEZ			
BOMBARDAIS			
BOMBARDERAIS			
BOMBARDERIONS			
BOMBARDIEZ			
BOMBASSES			
BOMBERONT			
BONDISSES			
BONIFIEZ			
BONIMENTES			
BOOSTAIS			
BOOSTERAI			
BORDEREZ			
BORDERIEZ			
BOSSERAIENT			
BOSSERAIT			
BOSSEREZ			
BOSSERIEZ			
BOSSERONT			
BOSSEUSES			
BOSSIEZ			
BOSSIONS			
BOTOXES			
BOTTERAIENT			
BOTTERAS			
BOTTEUSES			
BOTTIEZ			
BOUCHONNERONT			
BOUCLERIEZ			
BOUFFERAI			
BOUFFERIEZ			
BOUFFEUSES			
BOUFFIEZ			
BOUGEOTTES			
BOUGRERIES			
BOUILLONNONS			
BOULEVERSERAS			
BOULEVERSERONS			
BOULEVERSIONS			
BOULOCHAIT			
BOULOTTAIT			
BOUMAIT			
BOUQUINERA			
BOUQUINEUSE			
BOURGEONNONS			
BOURLINGUERAI			
BOURLINGUERONT			
BOURLINGUES			
BOURLINGUEZ			
BOURRERIEZ			
BOURRERONS			
BOURRERONT			
BOURSICOTAIS			
BOURSICOTANT			
BOURSICOTES			
BOURSICOTEZ			
BOUSCULERONS			
BOUSEUSES			
BOUSILLAIENT			
BOUSILLAIS			
BOUSILLERA			
BOUSILLERAI			
BOUSILLERAS			
BOUSILLEREZ			
BOUSILLERIEZ			
BOUSILLERONT			
BOUSILLEZ			
BOUSILLIEZ			
BOUSILLONS			
BOUSTIFAILLONS			
BOUTERAI			
BOXERAI			
BOXEREZ			
BOXERONT			
BOXIEZ			
BOXIONS			
BOYAUTE			
BOYCOTTERAIS			
BOYCOTTERIEZ			
BRACONNIEZ			
BRACONNONS			
BRADAIS			
BRADERAI			
BRADERONT			
BRAILLAIS			
BRAILLERAI			
BRAILLERAIENT			
BRAILLERAS			
BRAILLEREZ			
BRAILLERONT			
BRAILLEUSES			
BRAILLIEZ			
BRAIRAS			
BRAMEZ			
BRANCARDEE			
BRANCARDEZ			
BRANCHAIS			
BRANCHERAIT			
BRANCHERAS			
BRANCHEREZ			
BRANCHERONS			
BRANCHIEZ			
BRANDIRAIS			
BRANLEREZ			
BRANLIEZ			
BRANLOCHONS			
BRANQUIGNOLE			
BRANQUIGNOLES			
BRAQUASSE			
BRAQUERAI			
BRAQUERAIENT			
BRAQUERAIS			
BRAQUERAIT			
BRAQUERAS			
BRAQUEREZ			
BRAQUIEZ			
BRASSERAIS			
BREVETAIENT			
BREVETEZ			
