#blinkered/attestations/2 language=fr words=55150 sources=18 built=2026-09-22 digest=d02e1b69a2210a88
#tokens ebible:fraLSG=533042 gut=195733426 ia=92086483 lz:fra_news_2023_1M=2883591 lz:fra_news_2024_1M=2684996 tat=3946680 web:actualitte.com=832498 web:franceinfo.fr=14863 web:la-croix.com=401204 web:ladepeche.fr=2 web:lapresse.ca=101335 web:lefigaro.fr=649702 web:lemonde.fr=381199 web:lesoir.be=0 web:letemps.ch=178067 web:nouvelobs.com=174622 web:rfi.fr=0 web:rtbf.be=288 web:rts.ch=221466 web:sudouest.fr=179332 wiki:fr=1173847076 wikisource:fr=13929245
DAUPHINES	gut,ia,lz:fra_news_2024_1M,wiki:fr	7,1,1,340	gut:10689 gut:17519 ia:GuidePratiqueDeLInfirmiere.pdfParWww.livrebooks.Com/guide-pratique-de-l-infirmiere.pdf%20par%20(%20Www.livrebooks.Com%20)_djvu.txt lz:fra_news_2024_1M:https://www.lalibre.be/belgique/societe/2024/05/17/les-etudiants-de-luniversite-de-gand-reclament-un-boycott-des-universites-israeliennes-nous-sommes-prets-a-aller-jusquau-bout-pour-etre-entendus-FT3SUD2WUNGCFENRBR2MRLW644/ wiki:fr:14681 wiki:fr:15518
PROFILAIENT	gut,ia,wiki:fr	119,7,29	gut:10774 gut:11300 ia:Francais7eMaitre/Francais_7e_maitre_djvu.txt ia:LeMondeDiplomatique1992FranceFrench/Apr%2001%201992%2C%20Le%20Monde%20Diplomatique%2C%20%2314673%2C%20France%20(fr)_djvu.txt wiki:fr:25366 wiki:fr:48775
MERDAILLE	gut,ia,wiki:fr,wikisource:fr	6,16,2,7	gut:44453 gut:45679 ia:DictionnaireDeLaLangueVerte/Dictionnaire_de_la_langue_verte_djvu.txt ia:DictionnaireDeLancienneLangueFranaiseEtDeTousSesDialectes5/godefroy5_djvu.txt wiki:fr:538168 wiki:fr:660812 wikisource:fr:3808112 wikisource:fr:4954072
DEMORDENT	gut,ia,lz:fra_news_2024_1M,tat,wiki:fr	8,3,1,1,11	gut:27451 gut:30021 ia:EgliseLuxRDP2014/EgliseLuxRDP2014_djvu.txt ia:dogra-magra-french/DOGRA%20MAGRA%20%5BFRENCH%5D_djvu.txt lz:fra_news_2024_1M:https://www.jeuxvideo.com/news/1844141/l-intelligence-artificielle-dans-les-jeux-video-vient-de-faire-un-bond-en-avant-avec-cette-video-au-ces-2024-quel-est-le-futur-pour-les-joueurs.htm tat:841690 wiki:fr:530368 wiki:fr:782267
BOURDONNANTS	gut,ia,tat,wiki:fr,wikisource:fr	51,4,1,9,2	gut:11893 gut:12949 ia:Francais7eMaitre/Francais_7e_maitre_djvu.txt ia:TBFes/Titus%20Burckhardt%20-%20F%C3%A8s%20ville%20d_Islam_djvu.txt tat:9185422 wiki:fr:965376 wiki:fr:1219511 wikisource:fr:1063272 wikisource:fr:4337238
VERGENCE	ia,wiki:fr,wikisource:fr	22,130,5	ia:72567119laclefdelamagienoir/72567119-La-Clef-de-La-Magie-Noir_djvu.txt ia:AnatomieEtPhysiologieHumainesMARIEB_201810/Anatomie%20et%20physiologie%20humaines%20MARIEB_djvu.txt wiki:fr:19224 wiki:fr:63827 wikisource:fr:4494945 wikisource:fr:4494946
PIEGENT	gut,ia,lz:fra_news_2023_1M,wiki:fr	2,9,1,298	gut:71499 gut:75357 ia:GraysAnatomiePourEtudiants/Grays%20anatomie%20pour%20etudiants_djvu.txt ia:PhysiologieHumaineSherwood/Physiologie%20humaine%20Sherwood_djvu.txt lz:fra_news_2023_1M:https://africapresse.com/affaire-guillaume-soro-une-enquete-ouverte-en-france-sur-la-mort-dibrahim-coulibaly-a-abidjan/ wiki:fr:2559 wiki:fr:7793
ARRIVISTES	gut,ia,tat,wiki:fr	25,26,1,53	gut:14159 gut:17360 ia:1981LeCapitalismeDeLaSeductionMichelClouscard/1981%20-%20Le%20capitalisme%20de%20la%20seduction%20-%20Michel%20Clouscard_djvu.txt ia:AlainSoralVersLaFminisation/Alain%20Soral%20-%20Vers%20la%20f%C3%A9minisation_djvu.txt tat:8409810 wiki:fr:5354 wiki:fr:10395
INCENDIAIENT	gut,ia,lz:fra_news_2024_1M,web:lemonde.fr,wiki:fr	51,5,1,1,25	gut:10678 gut:12751 ia:DictionnaireInfernal1863/N5754923_PDF_1_-1DM_djvu.txt ia:GustaveLeBonLaCivilisationDesArabesEditionIntegrale/Gustave_Le_Bon_La_Civilisation_des_Arabes_edition_integrale_djvu.txt lz:fra_news_2024_1M:https://burkina24.com/2024/03/23/attaque-terroriste-a-moscou-le-capitaine-ibrahim-traore-exprime-sa-compassion-et-sa-solidarite-au-president-poutine-et-au-peuple-russe/ web:lemonde.fr:https://www.lemonde.fr/archives/article/1945/04/20/sur-le-front-de-l-ouest_1858960_1819218.html wiki:fr:7926 wiki:fr:81767
ARBITRERA	ia,lz:fra_news_2024_1M,tat,wiki:fr	4,1,1,46	ia:LeCoranTraductionDeAbdAllahPenot/Le%20Coran%20-%20Traduction%20de%20AbdAllah%20Penot_djvu.txt ia:labiographieduprophetemahometibnhicham/La%20biographie%20du%20proph%C3%A8te%20Mahomet%20-%20Ibn%20Hich%C3%A2m_djvu.txt lz:fra_news_2024_1M:https://www.lefigaro.fr/jardin/cette-technique-simple-va-booster-la-fertilite-de-votre-potager-20241029 tat:12951461 wiki:fr:48339 wiki:fr:85505
